NUMERO,SALDO,TIPO_CUENTA,CLIENTE,OFICINA
816,2783725.643398485,3,2073,22
817,10159478.657675551,3,2073,22
818,623859.4075975452,3,2074,22
819,7415744.238841401,2,2075,22
820,22483355.59684312,3,2076,22
821,37284921.85368284,1,2076,22
822,291981.1616541684,4,2076,22
823,594822.3673353086,1,2077,22
824,35826181.33981941,4,2077,22
825,11891373.51941708,3,2077,22
826,6544859.134886668,3,2078,22
827,2526902.8823658735,2,2078,22
828,50494049.15507426,4,2079,22
829,19430641.871251844,4,2080,22
830,31559674.898637816,2,2080,22
831,29264949.68350213,3,2080,22
832,12618543.330425497,2,2081,22
833,14001516.617468568,2,2081,22
834,1151671.1913649598,2,2082,22
835,11182446.639281554,2,2082,22
836,15326787.49797381,2,2082,22
837,12328529.381903673,4,2083,22
838,9469616.594229685,4,2083,22
839,53856137.30526362,2,2084,22
840,6544705.913718611,1,2085,22
841,9227739.179769307,1,2086,22
842,22361266.916055102,3,2086,22
843,10675492.33995396,2,2087,22
844,16817262.624475956,1,2087,22
845,1317957.4550734023,4,2087,22
846,55597354.073838934,1,2088,22
847,17891582.295955952,4,2089,22
848,1874379.6192639833,1,2089,22
849,9958098.028115999,4,2090,22
850,5688766.197510233,3,2091,22
851,104458.33639956184,3,2091,22
852,6946613.948986962,4,2092,22
853,13930864.872705046,1,2093,23
854,21077529.838867214,2,2094,23
855,8796927.466918359,1,2094,23
856,14286060.149677133,1,2095,23
857,2542350.459987645,4,2095,23
858,23472021.44649499,3,2096,23
859,27388655.35725716,2,2096,23
860,13495.958363231097,1,2096,23
861,74852137.71295504,4,2097,23
862,29046687.535222754,4,2098,23
863,553742.5916018457,4,2098,23
864,1165077.6902415222,1,2098,23
865,257609.7418932796,3,2099,23
866,317844.1068378415,2,2099,23
867,6911004.141237876,2,2100,23
868,4081897.7477209424,3,2100,23
869,12049621.502135534,4,2100,23
870,5874201.378035527,1,2101,23
871,32671527.266143747,3,2102,23
872,6621180.987398204,1,2102,23
873,55729252.09147339,4,2102,23
874,2954208.348674724,2,2103,23
875,74298954.19622886,1,2104,23
876,16767904.985708894,3,2105,23
877,422751.7547806478,3,2106,23
878,15563048.020629827,2,2106,23
879,176193.4037546143,2,2106,23
880,56448342.69718037,1,2107,23
881,33061334.358803123,4,2107,23
882,9549890.720879253,1,2108,23
883,72599911.2844482,3,2108,23
884,60537766.647474214,2,2108,23
885,15207174.572422707,1,2109,23
886,4518533.608286135,4,2110,23
887,12422814.662511732,3,2111,23
888,13178341.468256157,3,2112,23
889,3828649.7626830526,1,2112,23
890,1345724.6061007231,1,2112,23
891,20024029.615379486,3,2113,24
892,776243.4623293234,1,2113,24
893,47939429.23439405,2,2114,24
894,4730470.409816023,4,2115,24
895,1807675.9805439853,3,2116,24
896,3407577.9557983195,2,2116,24
897,25105483.130465798,2,2117,24
898,9473621.944178604,1,2117,24
899,1154790.536215878,3,2117,24
900,18195861.745971393,2,2118,24
901,1507486.221819069,4,2119,24
902,1428639.3540924801,3,2119,24
903,64529128.70691304,3,2119,24
904,194944.8096699402,3,2120,24
905,26356003.746773317,4,2121,24
906,19892384.311588876,2,2122,24
907,82147022.78631386,3,2123,24
908,11317692.301062204,1,2123,24
909,9918631.698181465,1,2123,24
910,6742163.128218108,3,2124,24
911,6679958.564342972,4,2124,24
912,9532320.939591158,4,2124,24
913,12703780.57307209,3,2125,24
914,5257498.722270645,2,2125,24
915,14519603.53031543,1,2126,24
916,62173396.355788656,1,2126,24
917,18797544.98104566,1,2126,24
918,6585984.659328031,4,2127,24
919,2546776.1696012337,3,2128,24
920,3221360.1458352488,4,2128,24
921,1197918.5322518444,2,2129,24
922,19898428.14276256,3,2129,24
923,5773287.627045815,2,2129,24
924,6065733.993700247,1,2130,24
925,18189305.263584737,3,2130,24
926,4606111.87759708,3,2130,24
927,388965.57804798754,3,2131,24
928,24336205.08480331,3,2131,24
929,13172601.823478322,3,2131,24
930,58154610.59546032,4,2132,24
931,18503256.652705736,2,2132,24
932,228375.75999233982,3,2133,25
933,957246.236714794,2,2134,25
934,2342105.3506711572,4,2134,25
935,18091096.45244733,3,2134,25
936,553868.2927731785,4,2135,25
937,2974213.351839413,4,2135,25
938,5617464.069251959,1,2135,25
939,60390517.76595838,4,2136,25
940,25890544.230517987,2,2136,25
941,8268015.003963586,4,2136,25
942,7803229.265794351,2,2137,25
943,1619341.4753587327,4,2137,25
944,10165126.448312785,3,2138,25
945,30335956.043860015,2,2139,25
946,88406375.24712023,1,2139,25
947,5472151.370125216,3,2140,25
948,5667717.062508437,4,2140,25
949,17953034.788191095,1,2141,25
950,11520858.936879968,3,2142,25
951,26848326.62465916,2,2142,25
952,81782926.13869789,2,2143,25
953,6340376.466058757,3,2143,25
954,3768974.445977994,1,2144,25
955,1570893.797780263,1,2144,25
956,1734252.089074574,3,2145,25
957,16479942.580671541,1,2145,25
958,672803.1570121022,4,2146,25
959,52653505.186508834,1,2147,25
960,36010235.86973696,2,2147,25
961,630680.3795375025,4,2148,25
962,25783634.795908116,4,2148,25
963,21871413.70303772,2,2149,25
964,37275432.52794086,1,2149,25
965,19279720.245532133,3,2150,25
966,20095327.500590973,4,2151,25
967,875085.5885205601,2,2151,25
968,24924358.981182266,4,2152,25
969,3637703.6652529114,3,2153,26
970,54879812.3454288,3,2153,26
971,2387303.4539480824,4,2154,26
972,4099975.9703350803,3,2154,26
973,17961221.893307127,4,2155,26
974,1462982.7203438007,2,2155,26
975,19950132.593664512,2,2156,26
976,53588725.920073375,4,2156,26
977,18242945.663999602,4,2157,26
978,10649136.007576015,3,2157,26
979,25717547.495761093,4,2158,26
980,5880769.713687134,4,2159,26
981,29120346.826514143,4,2159,26
982,55465856.46487611,3,2159,26
983,13112004.217045657,3,2160,26
984,10224554.460833974,2,2161,26
985,44230835.685496815,4,2161,26
986,13291816.553103788,1,2162,26
987,12151426.2691028,2,2163,26
988,229238.33792840526,3,2164,26
989,57871226.39205986,4,2165,26
990,5171101.301516024,3,2165,26
991,30750948.353860714,1,2165,26
992,63180.429611823754,2,2166,26
993,1245397.3886025944,3,2166,26
994,69098894.50195977,2,2166,26
995,4271420.579412561,1,2167,26
996,1094852.3493913221,1,2167,26
997,8688724.050656576,1,2168,26
998,83047137.71830979,4,2169,26
999,10443302.07499568,1,2170,26
1000,6879203.885455567,4,2170,26
1001,26412267.79828005,4,2171,26
1002,149582.26065493905,3,2172,26
1003,12557805.33259679,4,2172,26
1004,999747.0019339176,4,2172,26
1005,49172772.06589893,4,2173,27
1006,626307.3866318079,3,2173,27
1007,331250.6752440309,2,2174,27
1008,7997710.697818597,2,2175,27
1009,25661643.16189184,1,2175,27
1010,25822288.279254444,2,2175,27
1011,47679451.031863816,1,2176,27
1012,2827348.0899306275,4,2176,27
1013,15978183.201900283,2,2177,27
1014,58990417.05866427,2,2177,27
1015,11765911.14279427,1,2177,27
1016,117186.85605511488,4,2178,27
1017,14378677.213760898,3,2179,27
1018,29640176.223306637,1,2180,27
1019,73313.38278554037,3,2181,27
1020,12650205.982739804,3,2181,27
1021,34821.601938077365,1,2182,27
1022,23541706.719598603,3,2182,27
1023,7208325.906733223,3,2183,27
1024,57731815.47002679,4,2183,27
1025,10322062.979989696,3,2183,27
1026,57721345.452213794,4,2184,27
1027,2985800.0044289026,3,2185,27
1028,15549071.377001759,3,2185,27
1029,1377817.7981253057,3,2186,27
1030,19647458.710368756,4,2186,27
1031,2463553.0086831716,1,2186,27
1032,115599.87607770506,3,2187,27
1033,3829235.694515688,4,2188,27
1034,2227354.4198844093,4,2189,27
1035,14333259.701984491,3,2189,27
1036,351695.6100342689,1,2190,27
1037,22385886.859622926,3,2190,27
1038,9022010.29375622,2,2191,27
1039,12654292.871750686,1,2192,27
1040,1183243.7258011121,3,2192,27
1041,5699365.999742845,2,2192,27
1042,9077534.40718442,2,2193,28
1043,6363276.285160675,2,2194,28
1044,2397385.450724627,3,2195,28
1045,1575626.6618879875,1,2195,28
1046,19016117.57872447,1,2195,28
1047,1080257.90357491,1,2196,28
1048,1728979.7741789198,4,2196,28
1049,3712523.5793196717,3,2196,28
1050,32033587.926222783,1,2197,28
1051,16289813.953401843,2,2197,28
1052,39873172.91881876,4,2197,28
1053,353660.84824904485,4,2198,28
1054,910099.1037026341,2,2198,28
1055,3786237.783885302,1,2199,28
1056,68196621.15139472,1,2199,28
1057,23427816.973259944,2,2199,28
1058,16459499.328989664,2,2200,28
1059,723417.9124668174,1,2200,28
1060,3295766.015067107,2,2200,28
1061,26692751.88684074,2,2201,28
1062,603874.3093231005,3,2201,28
1063,3010119.855452677,3,2202,28
1064,11598790.38799506,3,2203,28
1065,53130451.45503199,3,2204,28
1066,37856959.711074956,3,2205,28
1067,18927796.719559893,4,2205,28
1068,10938948.721345756,4,2205,28
1069,3101086.0095226197,4,2206,28
1070,2841998.952331505,4,2207,28
1071,21505254.009408213,2,2208,28
1072,6051958.171717638,3,2208,28
1073,32175452.290222812,3,2209,28
1074,20707468.458664246,3,2210,28
1075,9118108.848228376,2,2210,28
1076,24240895.98925566,4,2210,28
1077,20244763.84610857,1,2211,28
1078,3352859.5419057934,2,2211,28
1079,60709624.21525861,2,2211,28
1080,1133378.5966913942,4,2212,28
1081,9329466.273660041,1,2212,28
1082,989144.5247626584,3,2212,28
1083,3428524.536589012,1,2213,29
1084,26169192.384155616,4,2213,29
1085,16854792.64317274,1,2213,29
1086,32456636.068653896,1,2214,29
1087,39521572.85628771,3,2214,29
1088,24285828.732764628,1,2214,29
1089,15097852.023167508,4,2215,29
1090,1137127.2932698303,2,2215,29
1091,20116772.937440187,2,2215,29
1092,745247.8049734416,3,2216,29
1093,1425820.0779026453,2,2217,29
1094,35283693.74144917,3,2218,29
1095,15580114.425178377,1,2219,29
1096,1590174.1264703588,2,2219,29
1097,3838774.7272309493,1,2220,29
1098,19300948.254865777,3,2220,29
1099,7386650.249148648,2,2220,29
1100,5424486.439055588,3,2221,29
1101,15697201.348530946,2,2221,29
1102,50481960.4322176,1,2222,29
1103,403823.3052917932,3,2222,29
1104,7098135.047707207,4,2222,29
1105,2046844.2127136735,1,2223,29
1106,16799002.64580708,3,2223,29
1107,1588868.5043489593,1,2223,29
1108,7241787.097020387,1,2224,29
1109,117427.17879289214,3,2224,29
1110,8134083.622913458,4,2224,29
1111,12121765.382029405,3,2225,29
1112,22515876.196881216,1,2225,29
1113,503820.5104950003,2,2226,29
1114,836150.5941569221,3,2226,29
1115,10080821.710044583,3,2226,29
1116,3183034.5386041747,4,2227,29
1117,19551208.972092558,2,2227,29
1118,4099451.597857013,1,2228,29
1119,118630.11358777655,3,2228,29
1120,13543725.187814066,2,2228,29
1121,52019093.621291384,1,2229,29
1122,329597.5623642965,3,2229,29
1123,257393.6082450063,2,2229,29
1124,22279459.84863837,3,2230,29
1125,5372035.295677936,2,2230,29
1126,12714289.570434319,1,2230,29
1127,20540825.238320496,3,2231,29
1128,507548.19799274084,4,2231,29
1129,13613840.611779988,4,2231,29
1130,27578047.31327261,2,2232,29
1131,844755.1706391469,1,2232,29
1132,16542666.296581395,2,2232,29
1133,4340103.69117371,2,2233,30
1134,19189504.854706094,1,2234,30
1135,3758451.386733109,2,2235,30
1136,71860042.94914623,3,2236,30
1137,7140493.538377841,2,2236,30
1138,32275374.289040115,4,2236,30
1139,56882406.98008706,3,2237,30
1140,2133773.8685792736,3,2237,30
1141,35636190.84429533,4,2237,30
1142,240536.84645314066,1,2238,30
1143,4328788.812866997,4,2239,30
1144,8951693.877616974,4,2240,30
1145,9586143.21854628,3,2241,30
1146,29018014.011391122,1,2241,30
1147,2106297.8247477803,3,2242,30
1148,18205578.66505131,3,2242,30
1149,59542250.96096501,1,2242,30
1150,649698.0400371775,3,2243,30
1151,1027313.790441418,3,2244,30
1152,2601441.1602009106,3,2244,30
1153,10324356.097267427,1,2245,30
1154,4530319.514652347,3,2246,30
1155,30409351.03313316,3,2246,30
1156,24932540.081774767,3,2247,30
1157,18778443.73378402,1,2247,30
1158,5129195.8943672925,1,2247,30
1159,54492471.328562655,4,2248,30
1160,230228.22430775082,1,2248,30
1161,59685625.594217,3,2249,30
1162,16234395.722980237,3,2249,30
1163,25590835.91243944,2,2250,30
1164,697074.2932414319,2,2250,30
1165,63752983.563314445,1,2250,30
1166,230160.75723318092,2,2251,30
1167,13293797.195029493,2,2251,30
1168,2271994.5587280807,1,2252,30
1169,47889864.149476886,3,2252,30
1170,554577.6238379851,1,2253,31
1171,450681.02214254614,2,2253,31
1172,21339405.45086304,3,2253,31
1173,66929755.47445111,1,2254,31
1174,7679826.305867364,2,2255,31
1175,2374584.199608076,2,2255,31
1176,3893370.4729839573,2,2256,31
1177,3242845.172696992,4,2256,31
1178,2692294.555683323,3,2256,31
1179,57208.25237784139,1,2257,31
1180,17859142.685212567,3,2257,31
1181,10473309.955329092,4,2258,31
1182,193355.4770511454,2,2258,31
1183,9067342.060527954,2,2259,31
1184,9016684.096862845,2,2259,31
1185,26267822.79079032,1,2260,31
1186,22770910.26942858,2,2260,31
1187,35914061.30948503,4,2260,31
1188,1144692.1999625107,2,2261,31
1189,263568.5613656193,3,2262,31
1190,16538043.754542677,4,2262,31
1191,39387766.861004405,2,2262,31
1192,1093205.4675640427,2,2263,31
1193,53801118.47291056,3,2263,31
1194,15900831.091528151,2,2264,31
1195,1522548.5266086827,1,2264,31
1196,24813547.90047711,3,2265,31
1197,10136972.737686891,1,2265,31
1198,26762949.460893407,4,2266,31
1199,1783387.175168849,1,2266,31
1200,28876255.71531498,3,2266,31
1201,1456208.7862012202,1,2267,31
1202,6685180.891049115,4,2267,31
1203,7960124.673668551,3,2267,31
1204,5114752.99709725,4,2268,31
1205,329372.66904202395,3,2268,31
1206,66674642.56732164,4,2268,31
1207,483280.56488833926,4,2269,31
1208,14834346.128800835,2,2269,31
1209,11755010.130616384,4,2270,31
1210,16038062.80515435,4,2270,31
1211,49056486.70756939,4,2271,31
1212,13349517.032109668,2,2271,31
1213,4804198.191368494,3,2272,31
1214,9421992.777653085,4,2272,31
1215,15539808.98801379,1,2273,32
1216,3738931.532679271,3,2273,32
1217,3846570.507786482,3,2273,32
1218,24634.422198777436,3,2274,32
1219,3015013.2728548003,2,2275,32
1220,3061083.365664861,3,2275,32
1221,4290195.690615749,3,2276,32
1222,314099.88295423286,3,2276,32
1223,18149814.432671566,3,2277,32
1224,98690676.21736789,4,2278,32
1225,6399962.042198334,2,2278,32
1226,12967081.706054416,4,2279,32
1227,889470.0024028183,2,2279,32
1228,3659444.309838636,2,2280,32
1229,2246211.6271622414,3,2281,32
1230,2732503.2198209427,2,2281,32
1231,10909737.169839686,3,2281,32
1232,52123384.48555202,3,2282,32
1233,5488274.443166897,3,2283,32
1234,11756612.910701824,3,2283,32
1235,7026335.733061298,4,2283,32
1236,18823858.824114818,2,2284,32
1237,2571432.213316436,4,2285,32
1238,6734012.068597907,4,2285,32
1239,62110859.84111645,1,2286,32
1240,18933759.994619355,1,2286,32
1241,24554249.707227,4,2286,32
1242,1968663.421687136,4,2287,32
1243,8454998.88478944,3,2287,32
1244,10064030.354430124,2,2287,32
1245,777169.6808231918,1,2288,32
1246,57957129.92451122,4,2288,32
1247,9243744.616242252,1,2289,32
1248,17068043.815500595,2,2289,32
1249,9473405.837969847,4,2289,32
1250,9623166.4984667,4,2290,32
1251,7444313.041256333,2,2290,32
1252,1112649.4087103738,3,2290,32
1253,9106716.108153714,3,2291,32
1254,2249574.1742254575,4,2291,32
1255,27191516.15747021,3,2292,32
1256,674636.9481317459,4,2293,33
1257,9257387.768847004,1,2294,33
1258,12510869.110760413,4,2294,33
1259,14202245.918410197,3,2294,33
1260,65061671.553218216,2,2295,33
1261,28768012.752366006,2,2295,33
1262,10850230.456081532,1,2295,33
1263,5528036.121496629,3,2296,33
1264,729151.7834109894,4,2296,33
1265,17905534.99870853,4,2296,33
1266,79890839.7345294,1,2297,33
1267,20586206.2699083,4,2297,33
1268,1176823.5113872427,3,2298,33
1269,16801814.909922376,4,2298,33
1270,51583289.03115372,1,2299,33
1271,3214536.5287250597,3,2300,33
1272,62079234.91138498,4,2300,33
1273,5902345.812203895,3,2300,33
1274,19103530.81099946,4,2301,33
1275,33596772.997909844,1,2301,33
1276,56097016.78812577,4,2302,33
1277,78861725.81144334,4,2302,33
1278,45579257.47335414,1,2303,33
1279,36665443.52390896,1,2303,33
1280,10169837.149175992,1,2303,33
1281,8323054.242317357,3,2304,33
1282,4424284.451702275,4,2304,33
1283,985452.0885812625,3,2304,33
1284,34370528.49879138,4,2305,33
1285,24316303.527517024,4,2305,33
1286,28579224.175984703,4,2306,33
1287,3345762.5200086944,4,2306,33
1288,10510231.12954142,2,2306,33
1289,2813295.6846268307,1,2307,33
1290,14959146.285430025,4,2308,33
1291,37997203.265713096,1,2308,33
1292,319700.6113427045,3,2308,33
1293,66993060.363997795,2,2309,33
1294,20600413.109363575,2,2310,33
1295,658448.8612870453,3,2310,33
1296,43493899.67707941,2,2311,33
1297,7078797.907312688,2,2311,33
1298,303809.4775622159,2,2311,33
1299,4448695.711252907,2,2312,33
1300,617275.7041559046,2,2312,33
1301,18339672.873160586,1,2312,33
1302,44463050.30059472,4,2313,34
1303,10083060.981910454,2,2314,34
1304,165417.99145564437,4,2315,34
1305,1709887.6284900836,3,2316,34
1306,8415259.41813058,3,2317,34
1307,14674362.345284749,2,2318,34
1308,18166837.85403201,4,2318,34
1309,1603164.2909359771,4,2318,34
1310,2505374.414315747,1,2319,34
1311,5402732.004080124,4,2320,34
1312,457701.1412763812,4,2321,34
1313,22612704.21429003,2,2321,34
1314,2752407.0069157192,3,2322,34
1315,5221639.604580313,1,2322,34
1316,529241.0085013538,3,2323,34
1317,30790021.46845163,1,2324,34
1318,6251350.794627111,2,2324,34
1319,6301590.956114234,1,2324,34
1320,15633790.337199599,3,2325,34
1321,1175277.5821865867,1,2326,34
1322,730925.9357012452,3,2326,34
1323,6353294.500135073,1,2327,34
1324,51691410.65453214,3,2327,34
1325,6317591.396704643,2,2328,34
1326,3395259.84805598,2,2328,34
1327,619000.3082441419,4,2329,34
1328,62840904.45379372,4,2329,34
1329,13935884.702364769,2,2329,34
1330,11812610.686137166,1,2330,34
1331,13962161.465317883,1,2331,34
1332,68677451.87012422,1,2332,34
1333,3656366.031229635,3,2332,34
1334,11623489.544368628,3,2333,35
1335,23040238.27844563,1,2333,35
1336,15498005.041175375,3,2333,35
1337,488812.0338470363,2,2334,35
1338,5661139.616783233,4,2334,35
1339,22637529.554154254,4,2335,35
1340,12730880.47425066,1,2335,35
1341,286100.57293552125,2,2336,35
1342,103439.16253010463,3,2336,35
1343,45785575.67826483,2,2337,35
1344,11838458.05103235,4,2337,35
1345,478233.9114501856,3,2338,35
1346,6287654.545205869,1,2338,35
1347,7934931.2149382355,1,2339,35
1348,1335907.3022746283,2,2339,35
1349,5097914.608979041,4,2339,35
1350,674824.0150697007,2,2340,35
1351,41814205.988077715,3,2341,35
1352,34209275.66586889,1,2341,35
1353,70038566.97727609,1,2341,35
1354,13856196.263688833,4,2342,35
1355,10606891.286326965,1,2342,35
1356,1925949.4878114476,4,2343,35
1357,21963623.628771782,2,2344,35
1358,14597578.786508005,4,2344,35
1359,7010430.563671652,2,2345,35
1360,584094.933052058,2,2345,35
1361,19909768.910983372,4,2346,35
1362,10238799.449757155,4,2346,35
1363,77409865.73086028,1,2347,35
1364,7080636.288754625,1,2348,35
1365,7508269.321026543,1,2349,35
1366,22666767.74796362,1,2349,35
1367,28863356.647767518,2,2350,35
1368,1747167.1066537797,3,2350,35
1369,5282561.952455638,4,2350,35
1370,6628916.909539834,4,2351,35
1371,34212413.68309161,1,2351,35
1372,648181.0173728975,2,2351,35
1373,16601528.098346364,4,2352,35
1374,53415581.33382974,1,2353,36
1375,14185645.685084287,2,2353,36
1376,23841294.875077438,1,2353,36
1377,17256018.822056632,2,2354,36
1378,10599779.104811395,1,2355,36
1379,827689.7693353447,4,2355,36
1380,21785294.144884385,2,2355,36
1381,2771566.4647059944,3,2356,36
1382,586107.1151399105,2,2356,36
1383,3295617.6720621083,1,2357,36
1384,5194057.160195075,4,2358,36
1385,30648356.115813673,3,2358,36
1386,633057.2734918103,1,2359,36
1387,384519.78742765635,2,2360,36
1388,645932.3092140435,1,2361,36
1389,7146480.245696193,3,2362,36
1390,28611876.081794355,1,2363,36
1391,47103503.942676775,4,2363,36
1392,413353.72217942594,3,2364,36
